NO_OF_SAMPLES	194
FREQUENCY	100
TIME_STAMP	2019-10-17, 14:50:21	104921.99350972
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1135.569946
FORCE_PLATE_CORNER_POSX_POSY_Y	564.732971
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1128.060059
FORCE_PLATE_CORNER_NEGX_POSY_Y	106.624001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	625.776978
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.992996
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	633.607971
FORCE_PLATE_CORNER_POSX_NEGY_Y	574.497986
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
132	1.31000	-0.066379	-6.534332	533.383858	-17.412818	16.259271	0.022681	-30.732274	-31.699274	0.000000	
133	1.32000	0.092283	-6.534912	533.299611	-17.476601	16.231519	0.022590	-30.696936	-31.823910	0.000000	
134	1.33000	0.047296	-6.535371	533.388573	-17.549789	16.212536	0.040928	-30.652900	-31.955706	0.000000	
135	1.34000	0.048660	-6.444445	533.476801	-17.586021	16.157596	0.031571	-30.544989	-32.025071	0.000000	
136	1.35000	0.115413	-6.535292	533.303603	-17.649711	16.166446	0.013144	-30.576423	-32.148239	0.000000	
137	1.36000	0.072035	-6.512595	533.654219	-17.640571	16.102523	0.017433	-30.433470	-32.111389	0.000000	
138	1.37000	0.071126	-6.626211	533.655231	-17.649876	16.111490	0.026562	-30.450146	-32.120258	0.000000	
139	1.38000	0.047038	-6.534313	533.216544	-17.649606	16.102477	0.026687	-30.456283	-32.153440	0.000000	
140	1.39000	0.051518	-6.400938	534.004737	-17.695920	16.129095	0.054461	-30.461884	-32.202015	0.000000	
141	1.40000	0.210998	-6.401289	534.092564	-17.650031	16.138867	0.022251	-30.487143	-32.110698	0.000000	
142	1.41000	0.188097	-6.400097	534.005369	-17.613296	16.066148	0.026537	-30.354190	-32.047314	0.000000	
143	1.42000	0.231266	-6.375927	533.480445	-17.585608	16.029987	0.031080	-30.319257	-32.029208	0.000000	
144	1.43000	0.069905	-6.373930	532.952915	-17.585249	16.030120	0.021955	-30.337170	-32.060839	0.000000	
145	1.44000	0.111455	-6.417943	532.251650	-17.530366	16.067171	0.026768	-30.449536	-31.997265	0.000000	
146	1.45000	0.089111	-6.280625	532.075170	-17.493470	16.021961	0.017522	-30.372904	-31.948997	0.000000	
147	1.46000	0.042288	-6.302178	531.811196	-17.447672	16.022384	0.012924	-30.385133	-31.877347	0.000000	
148	1.47000	-0.003305	-6.166084	531.632454	-17.402154	16.104859	0.013448	-30.546972	-31.812827	0.000000	
149	1.48000	-0.004714	-6.325503	531.633063	-17.411627	16.159428	0.022730	-30.649475	-31.818627	0.000000	
150	1.49000	0.066371	-6.282115	532.244184	-17.348139	16.232835	0.013781	-30.757832	-31.665542	0.000000	
151	1.50000	-0.045307	-6.283239	532.680055	-17.348545	16.287367	0.018557	-30.826868	-31.639934	0.000000	
152	1.51000	-0.111954	-6.329530	533.115670	-17.285089	16.342395	0.023269	-30.900111	-31.491209	0.000000	
153	1.52000	-0.132688	-6.284925	533.463412	-17.257671	16.397495	-0.008728	-30.981869	-31.422328	0.000000	
154	1.53000	-0.287927	-6.218744	534.246029	-17.167134	16.516464	-0.003675	-31.147931	-31.211111	0.000000	
155	1.54000	-0.558101	-6.106710	534.677316	-17.149535	16.671408	0.001661	-31.392612	-31.161022	0.000000	
156	1.55000	-1.126274	-5.810597	534.312024	-17.031313	16.936723	-0.001437	-31.867968	-30.983521	0.000000	
157	1.56000	-1.781786	-5.515443	534.643772	-16.885544	17.257236	-0.064255	-32.398854	-30.713421	0.000000	
158	1.57000	-2.079461	-5.538963	534.459413	-16.731778	17.540633	-0.007800	-32.917940	-30.434712	0.000000	
159	1.58000	-2.466342	-5.654807	534.798264	-16.587474	17.924301	0.025904	-33.585746	-30.136655	0.000000	
160	1.59000	-2.644822	-5.410107	535.486639	-16.443444	18.353542	0.069348	-34.331173	-29.846613	0.000000	
161	1.60000	-2.913112	-5.096836	536.260220	-16.271831	18.783085	0.094428	-35.063022	-29.506222	0.000000	
162	1.61000	-3.387339	-4.622156	536.500099	-15.917331	19.287214	0.097019	-35.951805	-28.867410	0.000000	
